id,question
31440,"句子“你想吃什么水果?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：怎样
B. 疑问代词：怎么
C. 疑问代词：什么
D. 疑问代词：怎么样
E. 疑问代词：何
"
31441,"句子“他做什么工作?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：怎样
B. 疑问代词：怎么
C. 疑问代词：怎么样
D. 疑问代词：何
E. 疑问代词：什么
"
31442,"句子“我们什么时候走?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：怎么
B. 疑问代词：怎样
C. 疑问代词：怎么样
D. 疑问代词：什么
E. 疑问代词：何
"
31443,"句子“你叫什么名字?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：什么
B. 疑问代词：怎样
C. 疑问代词：怎么
D. 疑问代词：何
E. 疑问代词：怎么样
"
31444,"句子“谁在外边唱歌？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：哪些
B. 疑问代词：什么
C. 疑问代词：为什么
D. 疑问代词：怎样
E. 疑问代词：谁
"
31445,"句子“请问，你找谁？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：怎样
B. 疑问代词：为什么
C. 疑问代词：什么
D. 疑问代词：哪些
E. 疑问代词：谁
"
31446,"句子“那是谁的汽车？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：哪些
B. 疑问代词：什么
C. 疑问代词：为什么
D. 疑问代词：谁
E. 疑问代词：怎样
"
31447,"句子“谁想吃面包?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：哪些
B. 疑问代词：怎样
C. 疑问代词：什么
D. 疑问代词：为什么
E. 疑问代词：谁
"
31448,"句子“谁是你的同学?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：怎样
B. 疑问代词：什么
C. 疑问代词：哪些
D. 疑问代词：为什么
E. 疑问代词：谁
"
31449,"句子“你们在说谁?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：怎样
B. 疑问代词：哪些
C. 疑问代词：为什么
D. 疑问代词：谁
E. 疑问代词：什么
"
31450,"句子“你看见谁了?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：哪些
B. 疑问代词：什么
C. 疑问代词：怎样
D. 疑问代词：为什么
E. 疑问代词：谁
"
31451,"句子“你和谁一起吃晚饭?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：谁
B. 疑问代词：怎样
C. 疑问代词：哪些
D. 疑问代词：什么
E. 疑问代词：为什么
"
31452,"句子“桌子上是谁的课本?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：哪些
B. 疑问代词：谁
C. 疑问代词：为什么
D. 疑问代词：什么
E. 疑问代词：怎样
"
31453,"句子“你怎么去医院?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：怎么
B. 疑问代词：什么
C. 疑问代词：为什么
D. 疑问代词：怎样
E. 疑问代词：怎么样
"
31454,"句子“她今天怎么不高兴?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：什么
B. 疑问代词：怎样
C. 疑问代词：为什么
D. 疑问代词：怎么
E. 疑问代词：怎么样
"
31455,"句子“你怎么不去打球?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：怎么
B. 疑问代词：怎么样
C. 疑问代词：怎样
D. 疑问代词：什么
E. 疑问代词：为什么
"
31456,"句子“你今天怎么去商场?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：什么
B. 疑问代词：怎么
C. 疑问代词：怎样
D. 疑问代词：怎么样
E. 疑问代词：为什么
"
31457,"句子“这件事怎么办?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：什么
B. 疑问代词：为什么
C. 疑问代词：怎么样
D. 疑问代词：怎样
E. 疑问代词：怎么
"
31458,"句子“这个汉字怎么写?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：怎么样
B. 疑问代词：什么
C. 疑问代词：怎样
D. 疑问代词：为什么
E. 疑问代词：怎么
"
31459,"句子“她怎么了?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：怎么样
B. 疑问代词：怎么
C. 疑问代词：怎样
D. 疑问代词：什么
E. 疑问代词：为什么
"
31460,"句子“他们怎么不说话?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：怎么样
B. 疑问代词：为什么
C. 疑问代词：怎样
D. 疑问代词：什么
E. 疑问代词：怎么
"
31461,"句子“你怎么不吃饭就走了?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 疑问代词：为什么
B. 疑问代词：怎么样
C. 疑问代词：什么
D. 疑问代词：怎么
E. 疑问代词：怎样
"
31462,"句子“你好，我要两个本子。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：它、它们
B. 人称代词：人家
C. 人称代词：我、你、您、他、她
D. 人称代词：我们、你们、他们、她们
E. 人称代词：大家
"
31463,"句子“您好!”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：我、你、您、他、她
B. 人称代词：人家
C. 人称代词：大家
D. 人称代词：它、它们
E. 人称代词：我们、你们、他们、她们
"
31464,"句子“他想喝水。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：它、它们
B. 人称代词：人家
C. 人称代词：大家
D. 人称代词：我们、你们、他们、她们
E. 人称代词：我、你、您、他、她
"
31465,"句子“我要睡觉了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：大家
B. 人称代词：它、它们
C. 人称代词：我们、你们、他们、她们
D. 人称代词：人家
E. 人称代词：我、你、您、他、她
"
31466,"句子“你喜欢他吗?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：我、你、您、他、她
B. 人称代词：它、它们
C. 人称代词：人家
D. 人称代词：我们、你们、他们、她们
E. 人称代词：大家
"
31467,"句子“您这边走。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：它、它们
B. 人称代词：大家
C. 人称代词：我们、你们、他们、她们
D. 人称代词：人家
E. 人称代词：我、你、您、他、她
"
31468,"句子“他是我的哥哥，她是我的妹妹。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：我们、你们、他们、她们
B. 人称代词：它、它们
C. 人称代词：大家
D. 人称代词：我、你、您、他、她
E. 人称代词：人家
"
31469,"句子“她很高。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：我、你、您、他、她
B. 人称代词：大家
C. 人称代词：人家
D. 人称代词：我们、你们、他们、她们
E. 人称代词：它、它们
"
31470,"句子“她不认识我。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：大家
B. 人称代词：人家
C. 人称代词：我们、你们、他们、她们
D. 人称代词：它、它们
E. 人称代词：我、你、您、他、她
"
31471,"句子“我们去书店，你们去哪儿？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：我们、你们、他们、她们
B. 人称代词：它、它们
C. 人称代词：大家
D. 人称代词：咱、咱们
E. 人称代词：我、你、您、他、她
"
31472,"句子“他们是学生。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：它、它们
B. 人称代词：咱、咱们
C. 人称代词：大家
D. 人称代词：我们、你们、他们、她们
E. 人称代词：我、你、您、他、她
"
31473,"句子“她们是我的同学。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：我们、你们、他们、她们
B. 人称代词：它、它们
C. 人称代词：我、你、您、他、她
D. 人称代词：咱、咱们
E. 人称代词：大家
"
31474,"句子“我们先走了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：我们、你们、他们、她们
B. 人称代词：它、它们
C. 人称代词：大家
D. 人称代词：咱、咱们
E. 人称代词：我、你、您、他、她
"
31475,"句子“你们在哪里？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：咱、咱们
B. 人称代词：我、你、您、他、她
C. 人称代词：我们、你们、他们、她们
D. 人称代词：它、它们
E. 人称代词：大家
"
31476,"句子“他们很忙。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：它、它们
B. 人称代词：咱、咱们
C. 人称代词：我、你、您、他、她
D. 人称代词：大家
E. 人称代词：我们、你们、他们、她们
"
31477,"句子“我不认识他们。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：我们、你们、他们、她们
B. 人称代词：我、你、您、他、她
C. 人称代词：大家
D. 人称代词：它、它们
E. 人称代词：咱、咱们
"
31478,"句子“她们买了新衣服。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：我、你、您、他、她
B. 人称代词：我们、你们、他们、她们
C. 人称代词：咱、咱们
D. 人称代词：它、它们
E. 人称代词：大家
"
31479,"句子“你看见她们了吗？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 人称代词：它、它们
B. 人称代词：大家
C. 人称代词：我们、你们、他们、她们
D. 人称代词：我、你、您、他、她
E. 人称代词：咱、咱们
"
31480,"句子“这是谁的手机?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 指示代词：这、那
B. 指示代词：那么、这么
C. 指示代词：那样、这样
D. 指示代词：这些、那些
E. 指示代词：这儿、那儿、这里、那里
"
31481,"句子“她喜欢那个书包。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 指示代词：那样、这样
B. 指示代词：这些、那些
C. 指示代词：那么、这么
D. 指示代词：这、那
E. 指示代词：这儿、那儿、这里、那里
"
31482,"句子“这是我的课本，那是你的课本。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 指示代词：这些、那些
B. 指示代词：这、那
C. 指示代词：那么、这么
D. 指示代词：那样、这样
E. 指示代词：这儿、那儿、这里、那里
"
31483,"句子“这是什么?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 指示代词：那样、这样
B. 指示代词：那么、这么
C. 指示代词：这儿、那儿、这里、那里
D. 指示代词：这、那
E. 指示代词：这些、那些
"
